Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 14,Product 4,October,2022,01-Oct-22,502401,2022-2023
Customer 14,Product 4,November,2022,01-Nov-22,100068,2022-2023
Customer 14,Product 4,December,2022,01-Dec-22,1776289,2022-2023
Customer 9,Product 10,January,2022,01-Jan-22,4652960,2021-2022
Customer 9,Product 10,February,2022,01-Feb-22,32097458,2021-2022
Customer 9,Product 10,March,2022,01-Mar-22,847891,2021-2022
Customer 11,Product 10,January,2022,01-Jan-22,5086387,2021-2022
Customer 11,Product 10,February,2022,01-Feb-22,4901791,2021-2022
Customer 11,Product 10,March,2022,01-Mar-22,6281935,2021-2022
Customer 12,Product 10,January,2022,01-Jan-22,2930480,2021-2022
Customer 12,Product 10,February,2022,01-Feb-22,1832565,2021-2022
Customer 12,Product 10,March,2022,01-Mar-22,5809283,2021-2022
Customer 2,Product 10,January,2022,01-Jan-22,2048722,2021-2022
Customer 2,Product 10,February,2022,01-Feb-22,5329307,2021-2022
Customer 2,Product 10,March,2022,01-Mar-22,13630707,2021-2022
Customer 7,Product 10,January,2022,01-Jan-22,12708171,2021-2022
Customer 7,Product 10,February,2022,01-Feb-22,14400988,2021-2022
Customer 7,Product 10,March,2022,01-Mar-22,22182216,2021-2022
Customer 10,Product 10,January,2022,01-Jan-22,12304644,2021-2022
Customer 10,Product 10,February,2022,01-Feb-22,18723207,2021-2022
Customer 10,Product 10,March,2022,01-Mar-22,16740460,2021-2022
Customer 1,Product 10,January,2022,01-Jan-22,6979441,2021-2022
Customer 1,Product 10,February,2022,01-Feb-22,8912192,2021-2022
Customer 1,Product 10,March,2022,01-Mar-22,11181746,2021-2022
Customer 8,Product 10,January,2022,01-Jan-22,3584586,2021-2022
Customer 8,Product 10,February,2022,01-Feb-22,6179596,2021-2022
Customer 8,Product 10,March,2022,01-Mar-22,7737086.06,2021-2022
Customer 13,Product 10,January,2022,01-Jan-22,2658933,2021-2022
Customer 13,Product 10,February,2022,01-Feb-22,5727771,2021-2022
Customer 13,Product 10,March,2022,01-Mar-22,4688681,2021-2022
Customer 14,Product 10,January,2022,01-Jan-22,2401399,2021-2022
Customer 14,Product 10,February,2022,01-Feb-22,9397831,2021-2022
Customer 9,Product 10,April,2022,01-Apr-22,339832,2022-2023
Customer 9,Product 10,May,2022,01-May-22,116529,2022-2023
Customer 9,Product 10,June,2022,01-Jun-22,1868618,2022-2023
Customer 9,Product 10,July,2022,01-Jul-22,4945856,2022-2023
Customer 9,Product 10,August,2022,01-Aug-22,5150186,2022-2023
Customer 9,Product 10,September,2022,01-Sep-22,3807922,2022-2023
Customer 9,Product 10,October,2022,01-Oct-22,8565309,2022-2023
Customer 9,Product 10,November,2022,01-Nov-22,5518910,2022-2023
Customer 9,Product 10,December,2022,01-Dec-22,1361216,2022-2023
Customer 3,Product 10,April,2022,01-Apr-22,4239340,2022-2023
Customer 3,Product 10,May,2022,01-May-22,2791282,2022-2023
Customer 3,Product 10,June,2022,01-Jun-22,3495159,2022-2023
Customer 3,Product 10,July,2022,01-Jul-22,6275722,2022-2023
Customer 3,Product 10,August,2022,01-Aug-22,4498928,2022-2023
Customer 3,Product 10,September,2022,01-Sep-22,1644756,2022-2023
Customer 3,Product 10,October,2022,01-Oct-22,5180696,2022-2023
Customer 3,Product 10,November,2022,01-Nov-22,8319258,2022-2023
Customer 3,Product 10,December,2022,01-Dec-22,1725272,2022-2023
Customer 6,Product 10,May,2022,01-May-22,6025076,2022-2023
Customer 6,Product 10,June,2022,01-Jun-22,1583420,2022-2023
Customer 6,Product 10,July,2022,01-Jul-22,3893785,2022-2023
Customer 6,Product 10,August,2022,01-Aug-22,5528906,2022-2023
Customer 6,Product 10,September,2022,01-Sep-22,4581600,2022-2023
Customer 6,Product 10,October,2022,01-Oct-22,8279438,2022-2023
Customer 6,Product 10,November,2022,01-Nov-22,4640349,2022-2023
Customer 6,Product 10,December,2022,01-Dec-22,2408938,2022-2023
Customer 2,Product 10,April,2022,01-Apr-22,35877,2022-2023
Customer 2,Product 10,May,2022,01-May-22,3470008,2022-2023
Customer 2,Product 10,June,2022,01-Jun-22,4405458,2022-2023
Customer 2,Product 10,July,2022,01-Jul-22,4574671,2022-2023
Customer 2,Product 10,August,2022,01-Aug-22,8366948,2022-2023
Customer 2,Product 10,September,2022,01-Sep-22,3844677,2022-2023
Customer 2,Product 10,October,2022,01-Oct-22,7834686,2022-2023
Customer 2,Product 10,November,2022,01-Nov-22,761189,2022-2023
Customer 2,Product 10,December,2022,01-Dec-22,6808737,2022-2023
Customer 7,Product 10,April,2022,01-Apr-22,3080942,2022-2023
Customer 7,Product 10,May,2022,01-May-22,8810736,2022-2023
Customer 7,Product 10,June,2022,01-Jun-22,7173068,2022-2023
Customer 7,Product 10,July,2022,01-Jul-22,10487348,2022-2023
Customer 7,Product 10,August,2022,01-Aug-22,14041015,2022-2023
Customer 7,Product 10,September,2022,01-Sep-22,9315384,2022-2023
Customer 7,Product 10,October,2022,01-Oct-22,16664367,2022-2023
Customer 7,Product 10,November,2022,01-Nov-22,15258726,2022-2023
Customer 7,Product 10,December,2022,01-Dec-22,11065268,2022-2023
Customer 10,Product 10,April,2022,01-Apr-22,650145,2022-2023
Customer 10,Product 10,May,2022,01-May-22,5671649,2022-2023
Customer 10,Product 10,June,2022,01-Jun-22,2756995,2022-2023
Customer 10,Product 10,July,2022,01-Jul-22,11068117,2022-2023
Customer 10,Product 10,August,2022,01-Aug-22,11126673,2022-2023
Customer 10,Product 10,September,2022,01-Sep-22,6649328,2022-2023
Customer 10,Product 10,October,2022,01-Oct-22,10423203,2022-2023
Customer 10,Product 10,November,2022,01-Nov-22,15006324,2022-2023
Customer 10,Product 10,December,2022,01-Dec-22,15149381,2022-2023
Customer 1,Product 10,April,2022,01-Apr-22,8110872,2022-2023
Customer 1,Product 10,May,2022,01-May-22,8764960,2022-2023
Customer 1,Product 10,June,2022,01-Jun-22,7157764,2022-2023
Customer 1,Product 10,July,2022,01-Jul-22,9322536,2022-2023
Customer 1,Product 10,August,2022,01-Aug-22,7932481,2022-2023
Customer 1,Product 10,September,2022,01-Sep-22,8811925,2022-2023
Customer 1,Product 10,October,2022,01-Oct-22,8615805,2022-2023
Customer 1,Product 10,November,2022,01-Nov-22,10868575,2022-2023
Customer 1,Product 10,December,2022,01-Dec-22,7334345,2022-2023
Customer 8,Product 10,May,2022,01-May-22,782508,2022-2023
Customer 8,Product 10,June,2022,01-Jun-22,2721605,2022-2023
Customer 8,Product 10,July,2022,01-Jul-22,2511337,2022-2023
Customer 8,Product 10,August,2022,01-Aug-22,5136745,2022-2023
Customer 8,Product 10,September,2022,01-Sep-22,3392508,2022-2023
Customer 8,Product 10,October,2022,01-Oct-22,6611201,2022-2023
Customer 8,Product 10,November,2022,01-Nov-22,3453306,2022-2023
Customer 8,Product 10,December,2022,01-Dec-22,4520792,2022-2023
Customer 13,Product 10,April,2022,01-Apr-22,908650,2022-2023
Customer 13,Product 10,May,2022,01-May-22,1301334,2022-2023
Customer 13,Product 10,June,2022,01-Jun-22,232517,2022-2023
Customer 13,Product 10,July,2022,01-Jul-22,4801185,2022-2023
Customer 13,Product 10,August,2022,01-Aug-22,3620433.02,2022-2023
Customer 13,Product 10,September,2022,01-Sep-22,3003600,2022-2023
Customer 13,Product 10,October,2022,01-Oct-22,8945177,2022-2023
Customer 13,Product 10,December,2022,01-Dec-22,5988637,2022-2023
Customer 14,Product 10,September,2022,01-Sep-22,2042207,2022-2023
Customer 14,Product 10,October,2022,01-Oct-22,4379207,2022-2023
Customer 14,Product 10,December,2022,01-Dec-22,2603601,2022-2023
Customer 9,Product 10,June,2021,01-Jun-21,9097164,2021-2022
Customer 9,Product 10,July,2021,01-Jul-21,7681789,2021-2022
Customer 9,Product 10,August,2021,01-Aug-21,4153244,2021-2022
Customer 9,Product 10,September,2021,01-Sep-21,9676619,2021-2022
Customer 9,Product 10,October,2021,01-Oct-21,3651170,2021-2022
Customer 9,Product 10,November,2021,01-Nov-21,1827175,2021-2022
Customer 9,Product 10,December,2021,01-Dec-21,10137032,2021-2022
Customer 11,Product 10,April,2021,01-Apr-21,2847592,2021-2022
Customer 11,Product 10,May,2021,01-May-21,8220853,2021-2022
Customer 11,Product 10,June,2021,01-Jun-21,5522390,2021-2022
Customer 11,Product 10,July,2021,01-Jul-21,4291255,2021-2022
Customer 11,Product 10,August,2021,01-Aug-21,4471059,2021-2022
Customer 11,Product 10,September,2021,01-Sep-21,4842634,2021-2022
Customer 11,Product 10,October,2021,01-Oct-21,11934018,2021-2022
Customer 11,Product 10,November,2021,01-Nov-21,1637965,2021-2022
Customer 11,Product 10,December,2021,01-Dec-21,1846145,2021-2022
Customer 12,Product 10,May,2021,01-May-21,3378096,2021-2022
Customer 12,Product 10,June,2021,01-Jun-21,4669898,2021-2022
Customer 12,Product 10,July,2021,01-Jul-21,2961861,2021-2022
Customer 12,Product 10,August,2021,01-Aug-21,3279378,2021-2022
Customer 12,Product 10,September,2021,01-Sep-21,2460522,2021-2022
Customer 12,Product 10,October,2021,01-Oct-21,4701446,2021-2022
Customer 12,Product 10,November,2021,01-Nov-21,1682206,2021-2022
Customer 12,Product 10,December,2021,01-Dec-21,2069743,2021-2022
Customer 2,Product 10,April,2021,01-Apr-21,3040103,2021-2022
Customer 2,Product 10,June,2021,01-Jun-21,3786598,2021-2022
Customer 2,Product 10,July,2021,01-Jul-21,3360858,2021-2022
Customer 2,Product 10,August,2021,01-Aug-21,2720292,2021-2022
Customer 2,Product 10,September,2021,01-Sep-21,5879960,2021-2022
Customer 2,Product 10,October,2021,01-Oct-21,5559002,2021-2022
Customer 2,Product 10,November,2021,01-Nov-21,1877582,2021-2022
Customer 2,Product 10,December,2021,01-Dec-21,4362621,2021-2022
Customer 7,Product 10,April,2021,01-Apr-21,1687037,2021-2022
Customer 7,Product 10,May,2021,01-May-21,8904891,2021-2022
Customer 7,Product 10,June,2021,01-Jun-21,3818855,2021-2022
Customer 7,Product 10,July,2021,01-Jul-21,10375942,2021-2022
Customer 7,Product 10,August,2021,01-Aug-21,6955848,2021-2022
Customer 7,Product 10,September,2021,01-Sep-21,4858881,2021-2022
Customer 7,Product 10,October,2021,01-Oct-21,17261810,2021-2022
Customer 7,Product 10,November,2021,01-Nov-21,4174231,2021-2022
Customer 7,Product 10,December,2021,01-Dec-21,3887815,2021-2022
Customer 10,Product 10,April,2021,01-Apr-21,4611126,2021-2022
Customer 10,Product 10,May,2021,01-May-21,7906760,2021-2022
Customer 10,Product 10,June,2021,01-Jun-21,3290345,2021-2022
Customer 10,Product 10,July,2021,01-Jul-21,10421332,2021-2022
Customer 10,Product 10,August,2021,01-Aug-21,5678158,2021-2022
Customer 10,Product 10,September,2021,01-Sep-21,5443468,2021-2022
Customer 10,Product 10,October,2021,01-Oct-21,23123247,2021-2022
Customer 10,Product 10,November,2021,01-Nov-21,2264157,2021-2022
Customer 10,Product 10,December,2021,01-Dec-21,5229163,2021-2022
Customer 1,Product 10,April,2021,01-Apr-21,7499208,2021-2022
Customer 1,Product 10,May,2021,01-May-21,4707543,2021-2022
Customer 1,Product 10,June,2021,01-Jun-21,4028285,2021-2022
Customer 1,Product 10,July,2021,01-Jul-21,6097056,2021-2022
Customer 1,Product 10,August,2021,01-Aug-21,5022015,2021-2022
Customer 1,Product 10,September,2021,01-Sep-21,7954008,2021-2022
Customer 1,Product 10,October,2021,01-Oct-21,7777154,2021-2022
Customer 1,Product 10,November,2021,01-Nov-21,3076525,2021-2022
Customer 1,Product 10,December,2021,01-Dec-21,7128587,2021-2022
Customer 8,Product 10,April,2021,01-Apr-21,3085608,2021-2022
Customer 8,Product 10,May,2021,01-May-21,746782,2021-2022
Customer 8,Product 10,June,2021,01-Jun-21,2088102,2021-2022
Customer 8,Product 10,July,2021,01-Jul-21,7126458,2021-2022
Customer 8,Product 10,August,2021,01-Aug-21,2863130,2021-2022
Customer 8,Product 10,September,2021,01-Sep-21,2677917,2021-2022
Customer 8,Product 10,October,2021,01-Oct-21,2355612,2021-2022
Customer 8,Product 10,November,2021,01-Nov-21,2097109,2021-2022
Customer 8,Product 10,December,2021,01-Dec-21,4002875,2021-2022
Customer 13,Product 10,April,2021,01-Apr-21,5681753,2021-2022
Customer 13,Product 10,May,2021,01-May-21,3222109,2021-2022
Customer 13,Product 10,June,2021,01-Jun-21,3306448,2021-2022
Customer 13,Product 10,July,2021,01-Jul-21,8920349,2021-2022
Customer 13,Product 10,August,2021,01-Aug-21,1594086,2021-2022
Customer 13,Product 10,September,2021,01-Sep-21,6291377,2021-2022
Customer 13,Product 10,October,2021,01-Oct-21,4241930,2021-2022
Customer 13,Product 10,November,2021,01-Nov-21,143666,2021-2022
Customer 13,Product 10,December,2021,01-Dec-21,5796211,2021-2022
Customer 14,Product 10,May,2021,01-May-21,7588828,2021-2022
Customer 14,Product 10,June,2021,01-Jun-21,849301,2021-2022
Customer 14,Product 10,July,2021,01-Jul-21,4256060,2021-2022
Customer 14,Product 10,August,2021,01-Aug-21,2277092,2021-2022
Customer 14,Product 10,September,2021,01-Sep-21,3649755,2021-2022
Customer 14,Product 10,October,2021,01-Oct-21,2611208,2021-2022
Customer 14,Product 10,December,2021,01-Dec-21,33905,2021-2022
Customer 1,Product 10,January,2024,01-Jan-24,8698215,2023-2024
Customer 1,Product 10,February,2024,01-Feb-24,10079225,2023-2024
Customer 1,Product 10,March,2024,01-Mar-24,10883374,2023-2024
Customer 2,Product 10,January,2024,01-Jan-24,7793588,2023-2024
Customer 2,Product 10,February,2024,01-Feb-24,9040,2023-2024
Customer 2,Product 10,March,2024,01-Mar-24,16607108.32,2023-2024
Customer 3,Product 10,January,2024,01-Jan-24,3318025.76,2023-2024
Customer 3,Product 10,February,2024,01-Feb-24,4487824,2023-2024
Customer 3,Product 10,March,2024,01-Mar-24,5476238,2023-2024
Customer 4,Product 10,February,2024,01-Feb-24,28228756,2023-2024
Customer 4,Product 10,March,2024,01-Mar-24,27471334,2023-2024
Customer 5,Product 10,January,2024,01-Jan-24,1498252,2023-2024
Customer 5,Product 10,March,2024,01-Mar-24,4680499.53,2023-2024
Customer 6,Product 10,January,2024,01-Jan-24,5377254,2023-2024
Customer 6,Product 10,February,2024,01-Feb-24,5274969,2023-2024
Customer 6,Product 10,March,2024,01-Mar-24,8479347,2023-2024
Customer 7,Product 10,January,2024,01-Jan-24,15849212,2023-2024
Customer 7,Product 10,February,2024,01-Feb-24,20526021,2023-2024
Customer 7,Product 10,March,2024,01-Mar-24,29076001,2023-2024
Customer 8,Product 10,January,2024,01-Jan-24,3676093,2023-2024
Customer 8,Product 10,February,2024,01-Feb-24,3462832,2023-2024
Customer 8,Product 10,March,2024,01-Mar-24,8945404,2023-2024
Customer 9,Product 10,January,2024,01-Jan-24,12324802,2023-2024
Customer 9,Product 10,February,2024,01-Feb-24,675999,2023-2024
Customer 9,Product 10,March,2024,01-Mar-24,20903424,2023-2024
Customer 10,Product 10,January,2024,01-Jan-24,8963509,2023-2024
Customer 10,Product 10,February,2024,01-Feb-24,6758438,2023-2024
Customer 10,Product 10,March,2024,01-Mar-24,25207982,2023-2024
Customer 9,Product 10,January,2023,01-Jan-23,14139017,2022-2023
Customer 9,Product 10,February,2023,01-Feb-23,10286294,2022-2023
Customer 9,Product 10,March,2023,01-Mar-23,35269,2022-2023
Customer 3,Product 10,January,2023,01-Jan-23,5331790,2022-2023
Customer 3,Product 10,February,2023,01-Feb-23,2055656,2022-2023
Customer 3,Product 10,March,2023,01-Mar-23,4003214,2022-2023
Customer 6,Product 10,January,2023,01-Jan-23,3920751,2022-2023
Customer 6,Product 10,February,2023,01-Feb-23,1345197,2022-2023
Customer 6,Product 10,March,2023,01-Mar-23,6217671,2022-2023
Customer 2,Product 10,January,2023,01-Jan-23,5335318,2022-2023
Customer 2,Product 10,March,2023,01-Mar-23,5107409,2022-2023
Customer 7,Product 10,January,2023,01-Jan-23,13640012,2022-2023
Customer 7,Product 10,February,2023,01-Feb-23,12532285,2022-2023
Customer 7,Product 10,March,2023,01-Mar-23,20769708,2022-2023
Customer 10,Product 10,January,2023,01-Jan-23,6522274,2022-2023
Customer 10,Product 10,February,2023,01-Feb-23,8617417,2022-2023
Customer 10,Product 10,March,2023,01-Mar-23,14960556,2022-2023
Customer 1,Product 10,January,2023,01-Jan-23,68718,2022-2023
Customer 1,Product 10,February,2023,01-Feb-23,10389137,2022-2023
Customer 1,Product 10,March,2023,01-Mar-23,14108069,2022-2023
Customer 8,Product 10,January,2023,01-Jan-23,7058730,2022-2023
Customer 8,Product 10,February,2023,01-Feb-23,851035,2022-2023
Customer 8,Product 10,March,2023,01-Mar-23,10101055,2022-2023
Customer 13,Product 10,January,2023,01-Jan-23,24972,2022-2023
Customer 13,Product 10,February,2023,01-Feb-23,2760769,2022-2023
Customer 13,Product 10,March,2023,01-Mar-23,11676803,2022-2023
Customer 14,Product 10,March,2023,01-Mar-23,3227517,2022-2023
Customer 1,Product 10,April,2023,01-Apr-23,209111,2023-2024
Customer 1,Product 10,May,2023,01-May-23,10409312,2023-2024
Customer 1,Product 10,June,2023,01-Jun-23,8478293,2023-2024
Customer 1,Product 10,July,2023,01-Jul-23,9156448,2023-2024
Customer 1,Product 10,August,2023,01-Aug-23,142123,2023-2024
Customer 1,Product 10,September,2023,01-Sep-23,10912163,2023-2024
Customer 1,Product 10,October,2023,01-Oct-23,954942,2023-2024
Customer 1,Product 10,November,2023,01-Nov-23,120620,2023-2024
Customer 1,Product 10,December,2023,01-Dec-23,9418531,2023-2024
Customer 2,Product 10,April,2023,01-Apr-23,485628,2023-2024
Customer 2,Product 10,May,2023,01-May-23,8575259,2023-2024
Customer 2,Product 10,June,2023,01-Jun-23,4477723,2023-2024
Customer 2,Product 10,July,2023,01-Jul-23,2869027,2023-2024
Customer 2,Product 10,August,2023,01-Aug-23,2914795,2023-2024
Customer 2,Product 10,September,2023,01-Sep-23,11048360,2023-2024
Customer 2,Product 10,October,2023,01-Oct-23,5460747,2023-2024
Customer 2,Product 10,November,2023,01-Nov-23,4817102,2023-2024
Customer 2,Product 10,December,2023,01-Dec-23,6022370,2023-2024
Customer 3,Product 10,April,2023,01-Apr-23,5719921,2023-2024
Customer 3,Product 10,May,2023,01-May-23,3863297,2023-2024
Customer 3,Product 10,June,2023,01-Jun-23,4973775,2023-2024
Customer 3,Product 10,July,2023,01-Jul-23,6468441,2023-2024
Customer 3,Product 10,August,2023,01-Aug-23,8851834,2023-2024
Customer 3,Product 10,September,2023,01-Sep-23,3830087,2023-2024
Customer 3,Product 10,October,2023,01-Oct-23,6103357,2023-2024
Customer 3,Product 10,November,2023,01-Nov-23,8821907,2023-2024
Customer 3,Product 10,December,2023,01-Dec-23,7380411,2023-2024
Customer 4,Product 10,April,2023,01-Apr-23,6248000,2023-2024
Customer 4,Product 10,May,2023,01-May-23,17521760,2023-2024
Customer 4,Product 10,June,2023,01-Jun-23,17316681,2023-2024
Customer 4,Product 10,July,2023,01-Jul-23,12012932,2023-2024
Customer 4,Product 10,August,2023,01-Aug-23,17843795,2023-2024
Customer 4,Product 10,September,2023,01-Sep-23,11643074,2023-2024
Customer 4,Product 10,October,2023,01-Oct-23,16841396,2023-2024
Customer 4,Product 10,November,2023,01-Nov-23,16051732,2023-2024
Customer 4,Product 10,December,2023,01-Dec-23,19289122,2023-2024
Customer 5,Product 10,April,2023,01-Apr-23,3842787,2023-2024
Customer 5,Product 10,May,2023,01-May-23,3950730,2023-2024
Customer 5,Product 10,June,2023,01-Jun-23,5453210,2023-2024
Customer 5,Product 10,July,2023,01-Jul-23,2182013,2023-2024
Customer 5,Product 10,August,2023,01-Aug-23,1394544,2023-2024
Customer 5,Product 10,September,2023,01-Sep-23,1470400,2023-2024
Customer 5,Product 10,October,2023,01-Oct-23,1668944,2023-2024
Customer 5,Product 10,November,2023,01-Nov-23,3333123,2023-2024
Customer 5,Product 10,December,2023,01-Dec-23,2593446,2023-2024
Customer 6,Product 10,April,2023,01-Apr-23,83101,2023-2024
Customer 6,Product 10,May,2023,01-May-23,5703841,2023-2024
Customer 6,Product 10,June,2023,01-Jun-23,6168220,2023-2024
Customer 6,Product 10,July,2023,01-Jul-23,4941032,2023-2024
Customer 6,Product 10,August,2023,01-Aug-23,5084289,2023-2024
Customer 6,Product 10,September,2023,01-Sep-23,3256756,2023-2024
Customer 6,Product 10,October,2023,01-Oct-23,3549215,2023-2024
Customer 6,Product 10,November,2023,01-Nov-23,7815698,2023-2024
Customer 6,Product 10,December,2023,01-Dec-23,5334084,2023-2024
Customer 7,Product 10,April,2023,01-Apr-23,12480870,2023-2024
Customer 7,Product 10,May,2023,01-May-23,19905098,2023-2024
Customer 7,Product 10,June,2023,01-Jun-23,18094461,2023-2024
Customer 7,Product 10,July,2023,01-Jul-23,24820813,2023-2024
Customer 7,Product 10,August,2023,01-Aug-23,19045925,2023-2024
Customer 7,Product 10,September,2023,01-Sep-23,19088330,2023-2024
Customer 7,Product 10,October,2023,01-Oct-23,15081579,2023-2024
Customer 7,Product 10,November,2023,01-Nov-23,22184797,2023-2024
Customer 7,Product 10,December,2023,01-Dec-23,21926244,2023-2024
Customer 8,Product 10,April,2023,01-Apr-23,3658365,2023-2024
Customer 8,Product 10,May,2023,01-May-23,4966094,2023-2024
Customer 8,Product 10,June,2023,01-Jun-23,9951357,2023-2024
Customer 8,Product 10,July,2023,01-Jul-23,7040388,2023-2024
Customer 8,Product 10,August,2023,01-Aug-23,2743426,2023-2024
Customer 8,Product 10,September,2023,01-Sep-23,5981845,2023-2024
Customer 8,Product 10,October,2023,01-Oct-23,5302741,2023-2024
Customer 8,Product 10,November,2023,01-Nov-23,9279389,2023-2024
Customer 8,Product 10,December,2023,01-Dec-23,5077177,2023-2024
Customer 9,Product 10,May,2023,01-May-23,117179,2023-2024
Customer 9,Product 10,June,2023,01-Jun-23,8860273,2023-2024
Customer 9,Product 10,July,2023,01-Jul-23,8314138,2023-2024
Customer 9,Product 10,August,2023,01-Aug-23,4427334,2023-2024
Customer 9,Product 10,September,2023,01-Sep-23,4983954,2023-2024
Customer 9,Product 10,October,2023,01-Oct-23,9137427,2023-2024
Customer 9,Product 10,November,2023,01-Nov-23,11222337,2023-2024
Customer 9,Product 10,December,2023,01-Dec-23,10202179,2023-2024
Customer 10,Product 10,April,2023,01-Apr-23,2043083,2023-2024
Customer 10,Product 10,May,2023,01-May-23,7107025,2023-2024
Customer 10,Product 10,June,2023,01-Jun-23,7251102,2023-2024
Customer 10,Product 10,July,2023,01-Jul-23,10266462,2023-2024
Customer 10,Product 10,August,2023,01-Aug-23,2676347,2023-2024
Customer 10,Product 10,September,2023,01-Sep-23,14321021,2023-2024
Customer 10,Product 10,October,2023,01-Oct-23,4366249,2023-2024
Customer 10,Product 10,November,2023,01-Nov-23,12862528,2023-2024
Customer 10,Product 10,December,2023,01-Dec-23,7049061,2023-2024
Customer 9,Product 9,January,2023,01-Jan-23,4693278,2022-2023
Customer 9,Product 9,February,2023,01-Feb-23,11494717,2022-2023
Customer 9,Product 9,March,2023,01-Mar-23,23908296,2022-2023
Customer 3,Product 9,January,2023,01-Jan-23,2036939,2022-2023
Customer 3,Product 9,February,2023,01-Feb-23,4073254,2022-2023
Customer 3,Product 9,March,2023,01-Mar-23,18773912,2022-2023
Customer 6,Product 9,January,2023,01-Jan-23,2133590,2022-2023
Customer 6,Product 9,February,2023,01-Feb-23,4945454,2022-2023
Customer 6,Product 9,March,2023,01-Mar-23,6876032,2022-2023
Customer 2,Product 9,January,2023,01-Jan-23,3629762,2022-2023
Customer 2,Product 9,February,2023,01-Feb-23,3771855,2022-2023
Customer 2,Product 9,March,2023,01-Mar-23,14639359,2022-2023
Customer 7,Product 9,January,2023,01-Jan-23,2933620,2022-2023
Customer 7,Product 9,February,2023,01-Feb-23,4173660,2022-2023
Customer 7,Product 9,March,2023,01-Mar-23,6294041,2022-2023
Customer 10,Product 9,January,2023,01-Jan-23,1755855,2022-2023
Customer 10,Product 9,February,2023,01-Feb-23,392144,2022-2023
Customer 10,Product 9,March,2023,01-Mar-23,1928709,2022-2023
Customer 1,Product 9,January,2023,01-Jan-23,507661,2022-2023
Customer 1,Product 9,February,2023,01-Feb-23,5555223,2022-2023
Customer 1,Product 9,March,2023,01-Mar-23,6570546,2022-2023
Customer 8,Product 9,January,2023,01-Jan-23,3004401,2022-2023
Customer 8,Product 9,February,2023,01-Feb-23,2543805,2022-2023
Customer 8,Product 9,March,2023,01-Mar-23,6777977,2022-2023
Customer 8,Product 9,January,2023,01-Jan-23,974683,2022-2023
Customer 8,Product 9,February,2023,01-Feb-23,2273366,2022-2023
Customer 8,Product 9,March,2023,01-Mar-23,3193946,2022-2023
Customer 13,Product 9,January,2023,01-Jan-23,1201728,2022-2023
Customer 13,Product 9,February,2023,01-Feb-23,1875873,2022-2023
Customer 13,Product 9,March,2023,01-Mar-23,5127151,2022-2023
Customer 14,Product 9,January,2023,01-Jan-23,377293,2022-2023
Customer 14,Product 9,February,2023,01-Feb-23,547232,2022-2023
Customer 14,Product 9,March,2023,01-Mar-23,5868596,2022-2023
Customer 1,Product 9,April,2023,01-Apr-23,1265729,2023-2024
Customer 1,Product 9,May,2023,01-May-23,5308859,2023-2024
Customer 1,Product 9,June,2023,01-Jun-23,3407459,2023-2024
Customer 1,Product 9,July,2023,01-Jul-23,5117963,2023-2024
Customer 1,Product 9,August,2023,01-Aug-23,811816,2023-2024
Customer 1,Product 9,September,2023,01-Sep-23,5586786,2023-2024
Customer 1,Product 9,October,2023,01-Oct-23,2059019,2023-2024
Customer 1,Product 9,November,2023,01-Nov-23,229934,2023-2024
Customer 1,Product 9,December,2023,01-Dec-23,5652802,2023-2024
Customer 2,Product 9,April,2023,01-Apr-23,30042,2023-2024
Customer 2,Product 9,May,2023,01-May-23,3109652,2023-2024
Customer 2,Product 9,June,2023,01-Jun-23,3738288,2023-2024
Customer 2,Product 9,July,2023,01-Jul-23,3956847,2023-2024
Customer 2,Product 9,August,2023,01-Aug-23,4593034,2023-2024
Customer 2,Product 9,September,2023,01-Sep-23,2916810,2023-2024
Customer 2,Product 9,October,2023,01-Oct-23,385838,2023-2024
Customer 2,Product 9,November,2023,01-Nov-23,4418245,2023-2024
Customer 2,Product 9,December,2023,01-Dec-23,2024274,2023-2024
Customer 3,Product 9,April,2023,01-Apr-23,768571,2023-2024
Customer 3,Product 9,May,2023,01-May-23,7456273,2023-2024
Customer 3,Product 9,June,2023,01-Jun-23,12617116,2023-2024
Customer 3,Product 9,July,2023,01-Jul-23,6446456,2023-2024
Customer 3,Product 9,August,2023,01-Aug-23,6941242,2023-2024
Customer 3,Product 9,September,2023,01-Sep-23,14078353,2023-2024
Customer 3,Product 9,October,2023,01-Oct-23,735638,2023-2024
Customer 3,Product 9,November,2023,01-Nov-23,8168579,2023-2024
Customer 3,Product 9,December,2023,01-Dec-23,10682957,2023-2024
Customer 5,Product 9,April,2023,01-Apr-23,207849,2023-2024
Customer 5,Product 9,May,2023,01-May-23,1239361,2023-2024
Customer 5,Product 9,June,2023,01-Jun-23,421767,2023-2024
Customer 5,Product 9,July,2023,01-Jul-23,596976,2023-2024
Customer 5,Product 9,August,2023,01-Aug-23,4472547,2023-2024
Customer 5,Product 9,September,2023,01-Sep-23,2369935,2023-2024
Customer 5,Product 9,October,2023,01-Oct-23,1263804,2023-2024
Customer 5,Product 9,November,2023,01-Nov-23,2611229,2023-2024
Customer 5,Product 9,December,2023,01-Dec-23,4940565,2023-2024
Customer 6,Product 9,April,2023,01-Apr-23,2087,2023-2024
Customer 6,Product 9,May,2023,01-May-23,6000716,2023-2024
Customer 6,Product 9,June,2023,01-Jun-23,5636372,2023-2024
